name,discipline,address,city,area,phone,email,website,rating,reviews_count,source,scraped_at
Underground Fight Club,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Taekwondo, Martial Arts",Goshi Warehouse City - 19D Street - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Barsha Dubai,Dubai,+971 50 834 7232,info@ugfc.ae; helpinfo@fitkitexample.com,https://www.ugfc.ae/,5.0,24,google_maps,2026-03-12T13:37:26.972542+00:00
Abu Dhabi Combat Club,MMA,C9WJ+7G4 - Khalifa Bin Shakhbut Street - Al Mushrif - W23 01 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+97124430355,adccnews@gmail.com,https://adcombat.com/about-abu-dhabi-combat-club/,3.0,1,google_maps,2026-03-12T14:27:02.567749+00:00
Desert Storm Fitness,Kickboxing,1268 Al Khaleej Al Arabi St - Al Qurm - W50 01 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 50 955 9960,,,4.8,66,google_maps,2026-03-12T22:29:31.257608+00:00
Fitness Coach,Boxing,Mushrif mall - Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 54 535 6151,,,5.0,6,google_maps,2026-03-13T00:32:51.749078+00:00
Focus Karate & Kung-Fu Centre,"BJJ, Karate, Taekwondo, Martial Arts",Ramlat Al Manayif St - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+97125531345,,,4.5,93,google_maps,2026-03-12T13:55:01.876955+00:00
GO Sport,Boxing,"3rd Floor, Abu Dhabi Mall - Abu Dhabi - United Arab Emirates",Al Mushrif Abu Dhabi,Abu Dhabi,+97126454595,info@stagheaddesigns.com,https://uae.gosportme.com/search?q=Tennis+balls,3.8,132,google_maps,2026-03-13T00:37:14.415752+00:00
Grand Fist Karate Centre,"BJJ, Boxing, Taekwondo",Building no. C-129 office 3 - behind Paris Cafe - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 52 181 4020,,,5.0,4,google_maps,2026-03-12T13:55:05.105777+00:00
Healthy Sports,Boxing,Al Wahda Mall - 1 Hazza ' Bin Zayed The First St - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+97125500005,hili@healthysportsme.com; info@healthysportsme.com; juraina@healthysportsme.com,http://www.healthysportsme.com/,3.1,39,google_maps,2026-03-13T00:37:07.590756+00:00
Impact Karate Centre,"BJJ, Kickboxing, Judo, Taekwondo, Martial Arts",Musaffah me-11 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 55 340 6956,,http://www.impactkarate.ae/,4.9,104,google_maps,2026-03-12T13:54:58.670294+00:00
Inspire Sports Center-Ladies Sports & Spa,"Kickboxing, Boxing, Taekwondo, Martial Arts",شارع 8 - Al Mushrif - W22 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 50 157 5508,,http://www.inspiresports.ae/,4.6,179,google_maps,2026-03-12T22:29:29.687196+00:00
Izabel Oliveira Muay Thai Trainer,Muay Thai,,Al Mushrif Abu Dhabi,,+971 50 889 8349,,https://www.instagram.com/izabelcog?igsh=Z2FzNzR5dmU0MDE0&utm_source=qr,5.0,8,google_maps,2026-03-12T21:06:37.529336+00:00
JiuJitsu Sports Hall,BJJ,GMGF+48C - Al Bahyah - Al Bahyah Old - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 55 956 2256,,,3.9,11,google_maps,2026-03-12T13:55:13.060510+00:00
Karate,"BJJ, Taekwondo",10 Abu Al Hinna-a 4 St - Musaffah - M10 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 55 384 6144,,http://www.kungfushaolinusman.blogspot.com/,,,google_maps,2026-03-12T13:55:11.488355+00:00
"KruTak Cho Nateetong Personal Training - Muay Thai, Kickboxing, & Boxing",Muay Thai,,Al Mushrif Abu Dhabi,,+971 54 736 2557,,,5.0,1,google_maps,2026-03-12T21:06:34.379302+00:00
Next step gym,Boxing,المشرف مول الطابق الأول Al mushrif mall First Floor - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 50 686 9866,reachtalks@gmail.com,https://reachnetwork.co/nextstepgym,3.4,53,google_maps,2026-03-13T00:33:10.635720+00:00
"Oriental Karate & Kobudo Club, Mushrif Mall","BJJ, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Sheikh Rashid Bin Saeed St - Hadbat Al Za`Faranah - Zone 1 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+97125467001,karate@orientalkarate.com; karate@emirates.net.ae,http://orientalkarate.com/,4.9,71,google_maps,2026-03-12T13:54:08.858885+00:00
PTA BOXING FITNESS-SOLUTIONS,"Muay Thai, Kickboxing, Boxing",19th St - Shakhbout Bin Sultan St - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 56 654 4972,impallari@gmail.com; team@latofonts.com,http://www.ptboxfit.com/,4.9,61,google_maps,2026-03-12T21:06:17.135267+00:00
Sport Gallery For Sport Goods,Boxing,F9Q7+P8F - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 58 549 6868,,https://www.instagram.com/rockyroadteam.ad,4.0,1,google_maps,2026-03-13T00:37:16.978641+00:00
TITAN GYM,Boxing,Sultan Bin Zayed The First St - Al Sa`Adah - Al Zahraa - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 50 503 0318,,https://instagram.com/ad_titan_gym?igshid=1ixmym6gkcv05,4.7,133,google_maps,2026-03-13T00:36:01.878777+00:00
The FitLab - Health & Fitness Club,"Boxing, Taekwondo",Muroor Road 21st St - nearby KFC/ Pizza Hut - Hadbat Al Za`Faranah - Zone 1 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,+971 54 508 0100,info@thefitlab.ae; join@thefitlab.ae,https://thefitlab.ae/,5.0,61,google_maps,2026-03-13T00:36:30.931143+00:00
The Jab Lab Sports,"BJJ, Kickboxing, Boxing, Taekwondo, Martial Arts",Zayed bin Sager Complex - Al Mushrif - W52 02 - Abu Dhabi - United Arab Emirates,Al Mushrif Abu Dhabi,Abu Dhabi,,,https://www.thejablab.ae/,4.5,8,google_maps,2026-03-12T13:54:05.696264+00:00
UAE Wrestling Judo & Kickboxing Federation,"MMA, Wrestling, Judo","City Golf Club - Shakhbout Bin Sultan 19th St, Al Mushrif - Abu Dhabi - United Arab Emirates",Al Mushrif Abu Dhabi,Abu Dhabi,+97124430022,,,4.0,13,google_maps,2026-03-12T14:27:04.134460+00:00
WR Fitness,Boxing,"6th Floor, Bin Hamoodah Tower - Office no. 601 - Khalifa Street - near AlNoor Hospital - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates",Al Mushrif Abu Dhabi,Abu Dhabi,+97126229991,,https://thewrfitness.com/,5.0,6,google_maps,2026-03-13T00:37:11.331695+00:00
Weiders Gym,Boxing,"Muroor Road, Street 21, Burger Hot Building - Abu Dhabi - United Arab Emirates",Al Mushrif Abu Dhabi,Abu Dhabi,+971 50 772 7119,,https://www.instagram.com/weidergym_abudhabi/,4.1,63,google_maps,2026-03-13T00:33:16.014690+00:00
800 SPORT,Boxing,"Showroom 3, Street 7 Al Shafar Investment Building - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+97143467751,info@800sport.ae,https://www.800sport.ae/,4.5,72,google_maps,2026-03-12T23:24:39.312235+00:00
Al Quoz Gym,"Kickboxing, Boxing",Al Qouz Third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 920 0881,,,3.9,87,google_maps,2026-03-12T21:49:08.875829+00:00
Bereznev's Karate School,"Kickboxing, Karate, Taekwondo, Martial Arts",JUST PLAY SPORTS COMPLEX - 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 160 4948,info@karate-school.ae,http://karate-school.ae/,5.0,20,google_maps,2026-03-12T21:48:59.171404+00:00
BoxiQ,"Kickboxing, Boxing","Level M, Office 13 - 1 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+971 58 563 6123,info@boxiq.me,https://boxiq.me/,4.9,47,google_maps,2026-03-12T21:48:13.950259+00:00
British Boxing Club,"Kickboxing, Boxing",Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97148923477,info@cubanboxing.ae,http://cubanboxingclub.ae/,4.6,29,google_maps,2026-03-12T21:48:39.620684+00:00
Champs Sports Club,"Kickboxing, Boxing, Taekwondo, Martial Arts",9 15th St - Al QuozAl - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97142248588,,https://champs-sportsclub.com/,4.5,349,google_maps,2026-03-12T21:49:10.489012+00:00
Circle Fitness | Functional Fitness & Personal Training,"Kickboxing, Boxing",6A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 52 997 3794,admin@rossfitcircle.ae; admin@crossfitcircle.ae; admin@circlefitness.ae,https://www.circlefitness.ae/,4.9,96,google_maps,2026-03-12T21:48:55.986892+00:00
Core Club Pro (by BayYoga),"Taekwondo, Martial Arts",Juma Al Beljafla Warehouses - Warehouse #4 - 19 Street - Al Qouz Ind.first - Al Quoz 1 - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143211199,,http://www.bayyoga.me/schedule,4.1,72,google_maps,2026-03-13T04:52:30.672345+00:00
Dagestan Top Team,"Boxing, Wrestling, Judo, Taekwondo, Martial Arts",Al Joud Center - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 54 459 7777,,https://www.instagram.com/dagestan.topteam?igsh=MWh4aWlkOWt2NjF0eA==&utm_source=qr,5.0,60,google_maps,2026-03-12T23:24:07.402353+00:00
"FFF (Fight, Flex, fit)",Kickboxing,AL Manara Street - Al Qouz Ind.second - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 52 563 7696,fightflexfit@gmail.com,https://sites.google.com/view/fightflexfit/home,,,google_maps,2026-03-12T21:48:43.119023+00:00
FINAL ROUND KICKBOXING FITNESS GYM,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",villa - 1272 Al Wasl Rd - Jumeirah - Umm Suqeim 3 - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 55 604 9043,info@finalround.ae,http://www.finalround.ae/,4.6,54,google_maps,2026-03-12T14:13:56.085407+00:00
Fight Back Academy,"MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 54 349 4264,info@fightback-academy.com,http://www.fightback-academy.com/,5.0,21,google_maps,2026-03-12T14:13:46.261339+00:00
Fortius Fitness Services,Boxing,4th St - Ind. Area 3 - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 161 6213,info@fortiusdubai.com,https://www.fortiusdubai.com/,5.0,98,google_maps,2026-03-12T23:24:28.136793+00:00
Golden Fist Karate Academy,"Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Bldg 1-27A Al Khail Rd - Al Qouz Ind.second - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 111 4954,,,4.6,11,google_maps,2026-03-12T21:48:57.579000+00:00
Grand Fitness Gym,Boxing,Al Qouz Fourth - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 144 8819,,,4.5,75,google_maps,2026-03-12T23:23:34.211622+00:00
Grand Gold Gym Best Gym In Barsha,Boxing,Elite Business Centre - Al Barsha First - Al Barsha - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 573 7597,mailtoinfo@grandgoldgym.com; info@grandgoldgym.com,https://grandgoldgym.com/index.php,4.9,3138,google_maps,2026-03-12T23:24:50.898791+00:00
Iron House Gym,"Boxing, Karate, Judo","46XW+35H - Near Al Khail Mall , Behind Enoc petrol Pump , Next to Pak Darbar Al Quoz 3 , Latifa - Latifa Bint Hamdan St - Al Qouz Fourth - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+971 55 375 8507,,,4.9,387,google_maps,2026-03-12T23:22:19.295799+00:00
Kata and Asana,Taekwondo,Times Square Center - Al marabea street - Sheikh Zayed Rd - Level 1 - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143555251,info@kataandasana.com,https://kataandasana.com/,4.6,47,google_maps,2026-03-13T04:53:52.638870+00:00
Kata&Asana Warehouse,"Taekwondo, Martial Arts","14 C Street Warehouse 7, M2 - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+971 50 853 7080,info@kataandasana.com,http://www.kataandasana.com/,,,google_maps,2026-03-13T04:53:46.470848+00:00
Krav Maga Middle East - One JLT,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",AL Salam Martial Arts - 4th St - Al Qouz Third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 343 1832,info@kravmagamiddleast.com,http://www.kravmagamiddleast.com/,4.9,51,google_maps,2026-03-12T14:13:06.247291+00:00
Kuma Team,"MMA, Kickboxing, Boxing, Wrestling, Judo, Taekwondo, Martial Arts",3 6A Street - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 713 8074,,,4.9,60,google_maps,2026-03-12T14:13:47.897314+00:00
Lucky's Sports & Fitness Club,"Kickboxing, Boxing",4th St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97142806463,info@luckyssportsclub.com,http://luckyssportsclub.com/,5.0,75,google_maps,2026-03-12T21:48:25.189878+00:00
MEFITPRO,Kickboxing,"Office # 102B, Intercoil Building - Al Jreena St - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+971 54 544 6727,jazz@mefitpro.com; marketing@mefitpro.com; %22learn@mefitpro.com,https://mefitpro.com/,4.7,214,google_maps,2026-03-12T21:48:28.384140+00:00
MPAC SPORTS,Boxing,MPAC SPORTS CENTER - 15 25A Street - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143823400,info@mpacsports.com,http://www.mpacsports.com/,3.4,335,google_maps,2026-03-12T23:24:53.903168+00:00
MVP Lab Concept Sport,Martial Arts,29A Street - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143856937,,https://www.mvplab.ae/,4.7,371,google_maps,2026-03-13T07:19:13.512992+00:00
Miracle Fitness Gym Equipment Dubai,"Boxing, Karate, Taekwondo, Martial Arts",Miracle Fitness Sports - Warehouse No F2 Al Asayel St - near old national taxi signal - Al Qouz Ind.second - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 590 5109,miraclefitnesssports@gmail.com,https://miraclefitnessuae.com/,4.9,350,google_maps,2026-03-12T23:22:44.483704+00:00
Mirzam Chocolate Makers Factory & Store,Martial Arts,Al Ghurair Warehouse complex - 4th St - Al Qouz Third - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143335888,,http://mirzam.com/,4.6,1690,google_maps,2026-03-13T07:19:18.732408+00:00
Muaythai Muppets,"MMA, Muay Thai, Kickboxing, Boxing, Taekwondo, Martial Arts",4B St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97132618185,,http://www.muaythaimuppetsmasterclass.com/,5.0,70,google_maps,2026-03-12T14:13:39.923969+00:00
OXO GYM,Kickboxing,16A St - near NOOR AL SHANDAGHA KITCHEN - Al Qouz Ind.fourth - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 52 696 5287,,https://oxogymdubai.com/,4.2,36,google_maps,2026-03-12T21:48:49.614795+00:00
Odinaev club,Taekwondo,15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 160 4948,info@faceoffgym.com,https://faceoffgym.com/,4.8,,google_maps,2026-03-13T04:52:33.715756+00:00
Personal Trainers Dubai,Boxing,12a St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 297 7049,,,4.9,37,google_maps,2026-03-12T23:24:42.307299+00:00
PowerLife Boxing,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Al Joud Building - 1 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 699 3677,,https://www.plxdxb.com/,5.0,16,google_maps,2026-03-12T14:13:15.847504+00:00
Probox,Boxing,Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,,wbochamp@gmail.com,https://www.probox.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15856605538471374707,,,google_maps,2026-03-12T23:25:23.001401+00:00
REPs UAE,Boxing,"Office 208, Building 7, Gold and Diamond Park - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+97143213388,,http://www.repsuae.com/,4.6,106,google_maps,2026-03-12T23:24:25.083610+00:00
Ready Set Go!,Martial Arts,"Al Quoz 3, Al Ghurair Warehouse complex, Block D - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+97142299989,%20info@readysetgo.ae; info@readysetgo.ae,http://www.readysetgo.ae/,4.5,1863,google_maps,2026-03-13T07:19:28.228602+00:00
Ringside gym al quoz,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Temporarily Closed - Al Qouz Third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 520 1933,tigerkickboxinguae@gmail.com; tigeracademyuae@gmail.com,http://tigerkickboxing.com/,4.8,71,google_maps,2026-03-12T14:13:33.490805+00:00
Rocky Road Boxing Club,"MMA, Kickboxing, Boxing, Taekwondo, Martial Arts",4th St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 565 5365,hello@rockyroadteam.ae,http://rockyroadteam.ae/welcome,4.9,103,google_maps,2026-03-12T14:13:41.500243+00:00
RoshiRoss Fitness Studio,Boxing,"Mezzanine 14, Al Joud Centre - 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+971 50 981 1800,roshirostami@gmail.com,http://roshiross.com/,4.8,16,google_maps,2026-03-12T23:25:10.889577+00:00
Round 10 Boxing Club - Boxing Gym Dubai,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Warehouse 42 First Al Khail St - opposite Al Serkal Avenue - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+97143380101,info@round10boxing.com,https://round10boxing.com/,4.8,177,google_maps,2026-03-12T14:13:19.071025+00:00
Shaolin Kung Fu Academy - Al Quoz,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Just Play Sports Complex - 15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 133 6399,,https://www.shaolinkungfudubai.com/,5.0,56,google_maps,2026-03-12T14:13:35.149184+00:00
StrongHold by DMC,"Boxing, Taekwondo",17B St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 828 5344,info@karate-school.ae,http://karate-school.ae/,4.6,14,google_maps,2026-03-12T23:25:02.305414+00:00
TKO Muay thai,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",565M+QV3 - Al Qouz Third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 765 2502,,https://www.instagram.com/tkomuaythai.ae?igsh=amloMXVtYmJndmZ6,4.9,13,google_maps,2026-03-12T14:13:43.090861+00:00
TNT COMBAT SPORTS & FITNESS,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Wrestling, Judo, Taekwondo, Martial Arts",Al joud center office M11 - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 503 0150,,https://warrioracademy.ae/class-times/dubai-arjan-class-times/?utm_source=localmaps&utm_medium=gmb&utm_campaign=Arjan,5.0,32,google_maps,2026-03-12T13:29:54.144859+00:00
Team karaki,"MMA, Kickboxing, Boxing, Judo, Taekwondo, Martial Arts",Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 52 322 2514,info@schooloflifeuae.com,https://schooloflifeuae.com/,5.0,,google_maps,2026-03-12T14:14:04.095551+00:00
The Alpha Club MMA & FITNESS CENTRE,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",26th St - Al Qouz Ind.fourth - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 863 9020,thealphaclubmma@gmail.com; jane@framer.com,https://thealphaclubdxb.com/,4.9,28,google_maps,2026-03-12T14:13:01.493987+00:00
The Circuit Factory - Al Quoz,Boxing,Globe Trading Alley - WH 2 - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 416 6039,info@circuitfactory.ae,http://www.circuitfactory.ae/,4.7,72,google_maps,2026-03-12T23:23:25.181801+00:00
The Locker Gym,Boxing,"The Locker Gym 318th Road, Al Qouz 4, Dubai UAE Plot No. 369-266 - Dubai - United Arab Emirates",Al Quoz Dubai,Dubai,+97143285269,info.domain@gmail.com,https://thelocker.ae/,4.9,54,google_maps,2026-03-12T23:23:49.293743+00:00
The Project DXB,Boxing,15A St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 50 499 4680,,https://www.theprojectdxb.com/,5.0,23,google_maps,2026-03-12T23:25:13.908919+00:00
The Zone Wellness Hub,Boxing,Warehouse 7 15 St - inside TYB Complex - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 564 9528,,https://www.thezonewellnesshub.com/,4.9,256,google_maps,2026-03-12T23:25:29.051387+00:00
VIC SPORTS COMPLEX,"Muay Thai, Kickboxing, Boxing, Martial Arts",17B St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 56 711 2110,,http://www.vicsportscomplex.com/,4.5,63,google_maps,2026-03-12T20:29:31.364472+00:00
mytrainer.ae,Boxing,Al Quoz Pond Park - Ghadeer Al Tair - Al Quoz - Dubai - United Arab Emirates,Al Quoz Dubai,Dubai,+971 58 588 1170,,https://mytrainer.ae/,5.0,9,google_maps,2026-03-12T23:25:20.054422+00:00
BLITZ Reem Island | Best HIIT Workout on Reem Island,"Kickboxing, Boxing","Shams Boutik, Top Floor - Within GymNation - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates",Al Reem Island Abu Dhabi,Abu Dhabi,+971 50 387 9662,sophie@gymnation.com; aldrin@gymnation.com; dhaivat@gymnation.com,https://gymnation.com/hiitworkout/,4.9,175,google_maps,2026-03-12T22:19:25.890079+00:00
Bio Women Body Fitness Center,Kickboxing,ahmed bin hamed al ahmed st - Al Zahiyah - E14 - Abu Dhabi - United Arab Emirates,Al Reem Island Abu Dhabi,Abu Dhabi,+97125757665,,,4.8,113,google_maps,2026-03-12T22:20:52.983621+00:00
Body Craft gym,"Kickboxing, Boxing",37 شارع الدَّبَّاس - Al Khalidiyah - W9 - Abu Dhabi - United Arab Emirates,Al Reem Island Abu Dhabi,Abu Dhabi,+971 50 442 0620,,https://www.instagram.com/athlongym_uae?igsh=cXlpOWt1MXFsNmRj,3.9,21,google_maps,2026-03-12T22:21:47.771593+00:00
